,Primary_Key,DC_Real_Property_ID,Property_Name,Reporting_Year,Report_Status,Address_of_Record,Owner_of_Record,Ward,City,State,Postal_Code,Year_Built,Primary_Property_Type_Self_Selected,Primary_Property_Type_EPA_Calculated,Tax_Record_Floor_Area,Recorded_Building_Gross_Floor_Area,Energy_Star_Score,Site_EUI_KBTU_Ft,Weather_Normalized_Site_EUI_KBTU_Ft,Source_EUI_KBTU_Ft,Weather_Normalized_Source_EUI_KBTU_Ft,Total_GHG_Emissions_Metric_Tons_CO2e,Total_GHG_Emissions_Intensity_Kg_CO2e_Ft,Water_Use_All_Water_Sources_Kgal,Electricity_Use_Grid_Kwh,Natural_Gas_Use_Therms,Latitude,Longitude
1211,PM4370249,0653_0111,Fund South Capitol LLC,2016,In Compliance,1345 SOUTH CAPITOL ST SW,FUND SOUTH CAPITOL LLC,6.0,WASHINGTON,DC,20003.0,2012,Multifamily Housing,Multifamily Housing,269995.0,384480.0,68,37.1,37.1,116.5,116.5,1636.1,4.3,7007.7,4179596.7,135.8921461,38.87362509,-77.00934882
1212,PM3857667,1932_0810,Skyline Towers Apartments,2016,In Compliance,2730 WISCONSIN AV NW,SKYLINE TOWERS ASSOCIATES LLC,3.0,WASHINGTON,DC,20007.0,1939,Multifamily Housing,Multifamily Housing,69522.0,69522.0,70,80.6,83.7,116.8,118.9,363.4,5.2,3387.2,313715.2,45312.39122,38.92599403,-77.07357783
1213,PM3505139,0081_0835,Potomac Park,2016,In Compliance,0510 21ST ST NW,COLUMBIA REALTY VENTURE,2.0,WASHINGTON,DC,20006.0,1950,Multifamily Housing,Multifamily Housing,103790.0,103790.0,78,65.5,66.0,117.0,115.6,508.6,4.9,5220.5,702353.9,44019.24208,38.89645373,-77.04694783
1215,PM3993109,2865_0167,Highview,2016,In Compliance,2505 13TH ST NW,COLUMBIA REALTY VENTURE LLC,1.0,WASHINGTON,DC,20009.0,1955,Multifamily Housing,Multifamily Housing,63431.0,62455.0,74,75.3,77.6,117.4,118.4,320.3,5.1,2216.1,335457.4,35590.798160000006,38.92269334,-77.02923972
1216,PM3637484,0099_0835,Hamilton House,2016,In Compliance,1255 NEW HAMPSHIRE AV NW,GBSK LLC,2.0,WASHINGTON,DC,20036.0,1964,Multifamily Housing,Multifamily Housing,187468.0,187468.0,88,56.6,57.6,117.6,118.7,884.6,4.7,9023.0,1529708.1,53862.1242,38.90646077,-77.04600037
1217,PM3990138,0157_0836,BAY STATE APTS.,2016,In Compliance,1701 MASSACHUSETTS AV NW,1701 MASSACHUSETTS AVENUE LLC,2.0,WASHINGTON,DC,20036.0,1939,Multifamily Housing,Multifamily Housing,62164.0,62164.0,90,74.3,76.6,117.6,118.8,317.8,5.1,3695.0,344500.9,34463.27917,38.90843909,-77.03882612
1218,PM4580670,6203_0804,Delwin Apartments,2016,In Compliance,4200 - 4240 SOUTH CAPITOL ST SE,RUTH E EVANS TRUSTEE,8.0,WASHINGTON,DC,20032.0,1961,Multifamily Housing,Multifamily Housing,73236.0,73236.0,60,77.5,79.7,117.7,118.5,379.8,5.2,5352.0,372341.0,44070.70141,38.82897475,-77.00736478
1221,PM3510509,2138_0811,Shoreham West Coop,2016,In Compliance,2502 CALVERT ST NW,SHOREHAM WEST COOPERATIVE APARTMENTS INC,3.0,WASHINGTON,DC,20008.0,1965,Multifamily Housing,Multifamily Housing,223693.0,223693.0,34,58.2,59.5,118.0,119.3,1066.2,4.8,4240.7,1782748.8,69408.17227000001,38.92279712,-77.05555158
1222,PM4374392,6157_0077,Gregory Apartments,2016,In Compliance,0822 BARNABY ST SE,VESTA DC III LLC,8.0,WASHINGTON,DC,20032.0,1967,Multifamily Housing,Multifamily Housing,88056.0,97506.0,86,58.9,60.1,118.1,117.8,466.6,4.8,6977.1,770020.9,31124.59984,38.83231157,-76.99130802
1223,PM3467992,2794_0899,Walden Commons,2016,In Compliance,1336 MISSOURI AVE NW,WALDEN COMMONS LLC,4.0,WASHINGTON,DC,20011.0,1949,Multifamily Housing,Multifamily Housing,160098.0,135000.0,67,73.5,75.9,118.2,120.8,689.9,5.1,9495.6,776590.3,72681.70929,38.96114223,-77.03207423
1224,PM3672855,2535_0039,Gelmarc Towers Apartments,2016,In Compliance,1930 COLUMBIA RD NW,DAVID HORNSTEIN,1.0,WASHINGTON,DC,20009.0,1951,Multifamily Housing,Multifamily Housing,127257.0,127257.0,75,70.7,71.9,118.3,117.7,643.1,5.1,6120.1,787093.5,63096.38978,38.9181339,-77.04499858
1227,PM3500581,2107_0821,Connecticut Park Apartments,2016,In Compliance,2828 CONNECTICUT AV NW,CONNECTICUT PARK LLC,3.0,WASHINGTON,DC,20008.0,1955,Multifamily Housing,Multifamily Housing,131294.0,131294.0,53,69.7,71.6,118.9,119.6,662.9,5.0,4457.4,842269.1,62756.91827,38.92749928,-77.05419475
1229,PM3982177,1858_0051,The Brittany Apartments,2016,In Compliance,5432 CONNECTICUT AVE NW,BCB APARTMENTS LLC,3.0,WASHINGTON,DC,20015.0,1963,Multifamily Housing,Multifamily Housing,71469.0,71469.0,60,66.3,67.1,119.7,118.5,357.2,5.0,475.3,501730.5,30296.83,38.96287873,-77.07472845
1230,PM3997919,2589_0828,Park Terrace,2016,In Compliance,1660 LANIER PL NW,THE MORRIS AND GWENDOLYN CAFRITZ FOUNDATION,1.0,WASHINGTON,DC,20009.0,1940,Multifamily Housing,Multifamily Housing,70831.0,70831.0,55,74.9,77.1,119.7,121.1,367.4,5.2,3807.5,408393.3,39093.72799,38.92609123,-77.03922472
1231,PM4178744,5114_0010,Kenilworth Courts,2016,Data Under Review by DOEE,4400 - 4442 PONDS ST NE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,7.0,WASHINGTON,DC,20019.0,1959,Multifamily Housing,Multifamily Housing,,470052.0,86,67.4,68.8,119.7,119.8,2318.8,4.9,30525.0,3226932.6,206618.0146,38.91169774,-76.9379485
1232,PM3506526,2676_0795,SAMUEL KELSEY REDEVELOPMENT LIMITED PARTNERSHIP,2016,In Compliance,3300 14TH ST NW,SAMUEL KELSEY REDEVELOPMENT LIMITED PARTNERSHIP,1.0,WASHINGTON,DC,20010.0,1923,Multifamily Housing,Multifamily Housing,149140.0,149140.0,85,51.6,52.9,120.0,121.3,697.9,4.7,5812.8,1374668.9,30117.93969,38.93110133,-77.03296040000001
1233,PM4364522,2665_0042,Fairmont Apartments,2016,In Compliance,1400 FAIRMONT ST NW,NEW FAIRMONT L.P.,1.0,WASHINGTON,DC,20009.0,1913,Multifamily Housing,Multifamily Housing,84180.0,84000.0,69,38.2,36.9,120.0,115.7,368.1,4.4,7587.7,940731.9,,38.92423282,-77.0327762
1234,PM4385265,5344_0002,Hampton Apartments East,2016,In Compliance,4730 BENNING RD SE,HAMPTON EAST APTS,7.0,WASHINGTON,DC,20019.0,1964,Multifamily Housing,Multifamily Housing,109256.0,109256.0,69,74.5,76.2,120.1,120.0,567.1,5.2,6616.5,640210.9,59597.802429999996,38.88336497,-76.93162893
1235,PM3502821,2225_0844,Quebec House South,2016,In Compliance,2800 QUEBEC ST NW,AMERICAN SECURITY & TRUST COMPANY,3.0,WASHINGTON,DC,20008.0,1950,Multifamily Housing,Multifamily Housing,344727.0,353727.0,83,64.1,63.4,120.2,117.9,1755.9,5.0,19293912.0,2623618.8,137305.0011,38.93618971,-77.05568671
1236,PM3997884,2792_0801,Rolling Terrace,2016,In Compliance,1360 PEABODY ST NW,ROLLING TERRACE LLC,4.0,WASHINGTON,DC,20011.0,1941,Multifamily Housing,Multifamily Housing,50268.0,50268.0,46,74.0,75.5,120.3,120.7,260.7,5.2,4889.3,300547.1,26935.771630000003,38.96275871,-77.03226709
1237,PM3997957,2785_0062,Winchester-Van Buren,2016,In Compliance,6505 14TH ST NW,LUZON ASSOCIATES LP,4.0,WASHINGTON,DC,20012.0,1955,Multifamily Housing,Multifamily Housing,65416.0,65416.0,63,71.5,73.3,120.3,120.9,335.6,5.1,3466.2,414525.6,32644.434289999997,38.96965107,-77.03301126
1240,PM3286246,5926_0003,the overlook,2016,In Compliance,3700 9TH ST SE,PARKSIDE TERRACE DEVELOPMENT LLC,8.0,WASHINGTON,DC,20032.0,1968,Multifamily Housing,Multifamily Housing,319582.0,252800.0,74,40.0,40.1,120.6,120.7,1122.0,4.4,7822.4,2785670.7,6016.999987,38.83586505,-76.99431338
1242,PM4000666,2584_0827,1820 Clydesdale Cooperative,2016,In Compliance,1820 CLYDESDALE PL NW,1820 CLYDESDALE COOPERATIVE INC,1.0,WASHINGTON,DC,20009.0,1927,Multifamily Housing,Multifamily Housing,55350.0,55350.0,31,74.2,73.7,120.8,119.0,288.2,5.2,1626.2,332907.0,29735.162289999997,38.92512041,-77.04401398
1243,PM3314944,5057_0803,Mayfair Mansions,2016,In Compliance,3720 - 3820 HAYES ST NE,MAYFAIR MANSIONS LIMITED PARTNERSHIP,7.0,WASHINGTON,DC,20019.0,2011,Multifamily Housing,Multifamily Housing,417812.0,300000.0,74,38.5,38.5,120.9,120.9,1325.1,4.4,19655.9,3386552.5,,38.9049781,-76.94609899
1245,PM3992388,2548_0819,Melwood,2016,In Compliance,1803 BILTMORE ST NW,COLUMBIA REALTY VENTURE LLC,1.0,WASHINGTON,DC,20009.0,1927,Multifamily Housing,Multifamily Housing,81056.0,72968.0,74,73.3,74.9,121.3,121.7,379.5,5.2,1837.1,453877.5,38009.20458,38.922611200000006,-77.04313234
1246,PM4794008,0421_0068,Jefferson Marketplace,2016,In Compliance,1550 7TH ST NW,JMP APARTMENTS LLC,6.0,WASHINGTON,DC,20001.0,2013,Multifamily Housing,Multifamily Housing,285121.0,266168.0,69,40.4,40.5,121.5,121.6,1190.8,4.5,6513.6,2952360.8,6708.016627,38.910912599999996,-77.02216553
1247,PM3316403,5915_0014,Congress Park I,2016,In Compliance,1325 - 1333 SAVANNAH ST SE,SOUTHEAST WASHINGTON DEVELOPMENT ASSOCIATES LP,8.0,WASHINGTON,DC,20032.0,1983,Multifamily Housing,Multifamily Housing,56580.0,130400.0,84,38.8,38.8,121.8,121.8,580.0,4.4,10550.5,1482364.9,,38.84346544,-76.98683869999999
1248,PM3990214,PAR00880334,The Jennifer,2016,In Compliance,1415 TUCKERMAN ST NW,MCDANIELS INVESTMENT CORP,4.0,WASHINGTON,DC,20011.0,1948,Multifamily Housing,Multifamily Housing,69228.0,55280.0,51,80.1,82.5,121.9,123.4,296.8,5.4,3401.8,293372.0,34266.79971,38.96775391,-77.03435677
1249,PM4836141,3353_0051,Takoma Central,2016,In Compliance,255 CARROLL ST NW,FCP TAKOMA CENTRAL LLC,4.0,WASHINGTON,DC,20012.0,2014,Multifamily Housing,Multifamily Housing,70245.0,149066.0,65,42.8,43.1,122.1,122.4,677.6,4.5,4172.9,1612823.7,8754.343209999999,38.97523862,-77.0156583
1250,PM3982256,0315_0027,M Street Towers,2016,In Compliance,1112 M ST NW,WEST MADISON A CORPORATION,2.0,WASHINGTON,DC,20005.0,1965,Multifamily Housing,Multifamily Housing,95656.0,95656.0,76,68.3,68.7,122.4,119.0,490.0,5.1,3411.3,680494.8,42114.23269,38.90531858,-77.02783607
1251,PM4178745,5185_0022,Lincoln Heights,2016,Data Under Review by DOEE,0310 - 0320 50TH ST NE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,7.0,WASHINGTON,DC,20019.0,1945,Multifamily Housing,Multifamily Housing,,460885.0,63,73.0,74.1,122.5,121.3,2370.8,5.1,41334.4,2963414.7,235180.9925,38.89479108,-76.92960623
1252,PM3336808,0031_0837,Potomac Plaza,2016,In Compliance,2475 VIRGINIA AV NW,POTOMAC PLAZA APARTMENTS INC,2.0,WASHINGTON,DC,20037.0,1956,Multifamily Housing,Multifamily Housing,316550.0,316550.0,49,67.5,69.2,122.6,122.9,1617.4,5.1,9788.6,2298294.8,135189.8019,38.899083700000006,-77.05249743
1253,PM3541006,2689_0861,Cromwell,2016,In Compliance,1515 OGDEN ST NW,1515 ODGEN STREET LP,1.0,WASHINGTON,DC,20010.0,1949,Multifamily Housing,Multifamily Housing,156639.0,156632.0,45,75.3,74.6,123.0,121.0,829.0,5.3,13158.8,965311.2,84965.92074,38.93606643,-77.03489698
1254,PM3541282,2608_1039,Majestic Apartments,2016,In Compliance,3200 16TH ST NW,MORRIS AND GWENDOLYN CAFRITZ FOUNDATION,1.0,WASHINGTON,DC,20010.0,1937,Multifamily Housing,Multifamily Housing,126238.0,126238.0,45,82.8,85.8,123.2,125.7,690.2,5.5,5369.9,642582.9,82611.47738,38.93101931,-77.03704558
1255,PM3857668,1920_0055,The Elaine Apartments,2016,In Compliance,3210 WISCONSIN AVE NW,DAVID HORNSTEIN,3.0,WASHINGTON,DC,20016.0,1954,Multifamily Housing,Multifamily Housing,92070.0,92070.0,68,74.5,74.5,123.2,123.2,486.5,5.3,5043.4,580627.4,48814.74585,38.93237765,-77.07304523
1258,PM3507252,5973_0016,Randle Hill Apartments- New,2016,In Compliance,3300 - 3368 6TH ST SE,RANDLE HILL LLC,8.0,WASHINGTON,DC,20032.0,1967,Multifamily Housing,Multifamily Housing,210652.0,179232.0,55,70.0,71.4,124.0,123.6,932.9,5.2,9868.5,1267774.8,82245.94348999999,38.84166787,-76.99732123
1259,PM3672603,0030_0818,The Elise Apartments,2016,In Compliance,0825 NEW HAMPSHIRE AV NW,ELAINE G MILLER,2.0,WASHINGTON,DC,20037.0,1957,Multifamily Housing,Multifamily Housing,107947.0,107947.0,65,75.9,77.1,124.0,123.5,575.9,5.3,5658.9,670251.8,59057.650120000006,38.90020144,-77.05194653
1260,PM3997889,2968_0801,Normandie,2016,In Compliance,6817 GEORGIA AV NW,NORMANDIE LLC,4.0,WASHINGTON,DC,20012.0,1955,Multifamily Housing,Multifamily Housing,91752.0,91752.0,63,74.2,75.4,124.0,123.7,486.3,5.3,5893.5,592723.5,47899.176139999996,38.97297766,-77.02652421
1262,PM3989831,2552_0812,THE NORWOOD,2016,In Compliance,1868 COLUMBIA RD NW,ALONZO O BLISS PROPERTIES,1.0,WASHINGTON,DC,20009.0,1917,Multifamily Housing,Multifamily Housing,78600.0,78600.0,67,74.8,76.3,124.2,123.4,417.9,5.3,2792.7,502833.2,41636.140419999996,38.92031585,-77.04370578
1263,PM4378432,3767_0006,Aventine Fort Totten Building 2,2016,In Compliance,300 HAMILTON ST NE,W M A T A,5.0,WASHINGTON,DC,20011.0,2007,Multifamily Housing,Multifamily Housing,127400.0,100916.0,54,39.5,39.5,124.2,124.2,457.6,4.5,4211.9,1169547.8,,38.95325872,-77.00102248
1265,PM4029073,1932_0001,Highview Towers,2016,In Compliance,2700 WISCONSIN AV NW,HIGHVIEW TOWERS INC,3.0,WASHINGTON,DC,20007.0,1942,Multifamily Housing,Multifamily Housing,55355.0,50000.0,75,96.1,99.8,124.6,128.5,290.0,5.8,5427.7,166193.3,42362.65243,38.92477448,-77.07358038
1266,PM4260407,2210_0006,The Parkwest,2016,In Compliance,2929 CONNECTICUT AVE NW,DARO REALTY INC,3.0,WASHINGTON,DC,20008.0,1937,Multifamily Housing,Multifamily Housing,83284.0,82350.0,61,84.9,88.3,124.7,128.1,457.6,5.6,3571.6,409786.6,55962.74192000001,38.92898245,-77.05431754
1267,PM4097139,0517_0049,Judiciary House,2016,Data Under Review by DOEE,461 H ST NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,2.0,WASHINGTON,DC,20001.0,1966,Multifamily Housing,Multifamily Housing,,197648.0,70,66.7,68.9,124.9,127.3,1000.3,5.1,15469.0,1521099.7,79941.00344,38.90003179,-77.01797833
1268,PM5832179,3540_0804,Glenwood Apartments,2016,In Compliance,2315-2321  LINCOLN RD NE,GLENWOOD APARTMENTS LP,5.0,WASHINGTON,DC,20002.0,1942,Multifamily Housing,Multifamily Housing,70145.0,70145.0,45,78.7,80.9,124.9,126.2,380.6,5.4,3248.0,416487.7,40965.32708,38.92097228,-77.00412067
1269,PM4352120,5572_0822,Linwood Apartments,2016,In Compliance,1815 - 1831 P ST SE,DGV ASSOCIATES LLC,8.0,WASHINGTON,DC,20020.0,1941,Multifamily Housing,Multifamily Housing,54724.0,54724.0,43,89.5,93.0,125.1,127.6,310.2,5.7,2737.8,238980.0,40797.52719,38.87186035,-76.97809684
1270,PM4385279,1874_0801,Huntington Apartments,2016,In Compliance,5225 CONNECTICUT AV NW,CONNECTICUT AVENUE LP,3.0,WASHINGTON,DC,20015.0,1964,Mixed Use Property,Multifamily Housing,108616.0,108616.0,56,68.5,70.2,125.3,125.1,565.9,5.2,5674.0,812264.9,46706.99955,38.95838235,-77.07140273
1271,PM3075466,1930_0077,Garfield House,2016,In Compliance,2844 WISCONSIN AVE NW,GARFIELD ASSOCIATES LLC,3.0,WASHINGTON,DC,20007.0,1964,Multifamily Housing,Multifamily Housing,63438.0,77242.0,72,65.9,68.0,125.7,128.0,398.9,5.2,3990.2,612727.0,29961.297039999998,38.92732545,-77.07358831
1272,PM3515264,2868_0155,View 14,2016,In Compliance,2305 14TH ST NW,VIEW 14 INVESTMENTS LLC,1.0,WASHINGTON,DC,20009.0,2009,Multifamily Housing,Multifamily Housing,276542.0,276542.0,33,49.7,50.2,125.9,126.5,1330.2,4.8,9788.0,2860823.8,39694.12913,38.92076394,-77.03157535
1273,PM3857665,1920_0826,Alto Towers Apartments,2016,In Compliance,3206 WISCONSIN AV NW,VICTOR REALTY LP,3.0,WASHINGTON,DC,20016.0,1932,Multifamily Housing,Multifamily Housing,56076.0,56076.0,66,81.3,83.2,126.3,126.9,309.7,5.5,2197.0,321784.1,34594.25755,38.93206821,-77.07291343
1274,PM3395641,0049_0044,Westbrooke Place,2016,In Compliance,2201 N ST NW,WESTBROOKE PLACE LP,2.0,WASHINGTON,DC,20037.0,1995,Multifamily Housing,Multifamily Housing,226803.0,226803.0,44,55.1,55.9,126.5,127.4,1122.9,5.0,4063.8,2183707.7,50532.9093,38.90744381,-77.04919476
1276,PM3540220,0282_0044,Cambridge Apartments,2016,In Compliance,1221 MASSACHUSETTS AVE NW,CAMBRIDGE APARTMENTS LIMITED PARTNERSHIP,2.0,WASHINGTON,DC,20005.0,1965,Multifamily Housing,Multifamily Housing,177359.0,177359.0,44,65.5,66.4,126.9,126.3,920.6,5.2,8452.3,1443415.1,66994.47147,38.90497814,-77.02901029
1277,PM4004685,2834_0863,Holmead Apartments,2016,In Compliance,3435 HOLMEAD PL NW,UIP-NYCB FIVE LP,1.0,WASHINGTON,DC,20010.0,1951,Multifamily Housing,Multifamily Housing,82702.0,82702.0,71,87.1,90.5,127.2,130.7,469.7,5.7,4366.3,414146.1,57927.632770000004,38.93306947,-77.03065786
1278,PM3686122,0245_0027,Sutton Plaza,2016,In Compliance,1230 13TH ST NW,1230 LLC,2.0,WASHINGTON,DC,20005.0,1964,Multifamily Housing,Multifamily Housing,120787.0,120786.0,71,69.8,70.9,127.5,127.0,640.6,5.3,5210.3,917514.8,53007.397339999996,38.90658784,-77.03006899
1279,PM3295814,0540_0109,Capital Park Plaza,2016,In Compliance,0101 G ST SW,CAPITAL PARK APARTMENT LIMITED PARTNERSHIP,6.0,WASHINGTON,DC,20024.0,1962,Multifamily Housing,Multifamily Housing,289750.0,546234.0,79,69.0,69.8,127.7,125.8,2890.6,5.3,26725.5,4230993.2,232535.3324,38.88164604,-77.01260581
1280,PM3760910,3664_0824,The Heights I,2016,Data Under Review by DOEE,0310 - 0390 TAYLOR ST NE,HORNING ASSOCIATES,5.0,WASHINGTON,DC,20017.0,1982,Multifamily Housing,Multifamily Housing,181328.0,154532.0,44,98.0,102.9,127.9,132.1,918.3,5.9,6202.2,540698.5,133060.0044,38.94258467,-77.00247837
1281,PM3997895,3903_0809,Parkview,2016,In Compliance,5120 SARGENT RD NE,G THOMAS BORGER TRUSTEES,5.0,WASHINGTON,DC,20017.0,1956,Multifamily Housing,Multifamily Housing,60875.0,60872.0,30,73.6,75.6,128.0,128.6,328.9,5.4,2555.8,433102.4,30022.46647,38.9537675,-76.98866475
1282,PM4449421,2661_0863,Capitol View on 14th,2016,In Compliance,2400 14TH ST NW,DCO 2400 14TH STREET LLC,1.0,WASHINGTON,DC,20009.0,2013,Multifamily Housing,Multifamily Housing,255728.0,255728.0,46,43.5,43.7,128.3,128.5,1213.3,4.7,6253.5,2960721.4,10321.90624,38.92152193,-77.03212629
1284,PM4855546,0499_0858,The View at Waterfront,2016,In Compliance,1000 6TH ST SW,JOHN HANCOCK LIFE INSURANCE COMPANY USA,6.0,WASHINGTON,DC,20024.0,2009,Multifamily Housing,Multifamily Housing,118584.0,237168.0,44,70.5,71.8,128.6,128.7,1268.9,5.4,8542.2,1815399.8,105169.1011,38.87782204,-77.01939566
1285,PM4577663,5740_0818,Hillcrest House,2016,In Compliance,2501 25TH ST SE,KEM ASSOCIATES LLC,8.0,WASHINGTON,DC,20020.0,1965,Multifamily Housing,Multifamily Housing,71745.0,71745.0,26,86.3,87.4,128.8,125.3,409.5,5.7,4017.6,384346.0,48783.00395,38.85775066,-76.97026896
1286,PM3857666,1920_0824,Macomb Gardens Apartments,2016,In Compliance,3725 MACOMB ST NW,3725 MACOMB STREET ASSOCIATES LLC,3.0,WASHINGTON,DC,20016.0,1937,Multifamily Housing,Multifamily Housing,60984.0,60984.0,63,87.3,89.0,128.9,129.3,349.6,5.7,4347.9,318222.0,42372.35602,38.93376582,-77.07349946
1287,PM2776163,2049_0804,V.N.N.C.Inc.,2016,In Compliance,3101 VEAZEY TR NW,V N N C INC,3.0,WASHINGTON,DC,20008.0,1967,Multifamily Housing,Multifamily Housing,698441.0,496441.0,72,68.2,69.4,129.2,129.1,2654.9,5.3,16002.1,4011744.7,195171.1885,38.94489773,-77.06183406
1288,PM4018350,3698_0016,North capitol at plymouth,2016,In Compliance,5233 NORTH CAPITOL ST NE,NORTH CAPITOL AT PLYMOUTH INC,5.0,WASHINGTON,DC,20011.0,2004,Multifamily Housing,Multifamily Housing,60487.0,57000.0,33,46.5,47.3,129.4,130.3,276.0,4.8,1949.4,644629.9,4482.799817,38.95407554,-77.00866745
1290,PM3506587,2132_0026,The Calvert House,2016,In Compliance,2401 CALVERT ST NW,CALVERT HOUSE ASSOCIATES LLC,3.0,WASHINGTON,DC,20008.0,1964,Multifamily Housing,Multifamily Housing,240528.0,240528.0,53,71.8,73.0,130.7,129.7,1284.7,5.3,7042.9,1865732.0,108927.7113,38.92396194,-77.05311692
1292,PM3672429,0072_0858,The Savoy Apartments,2016,In Compliance,1101 NEW HAMPSHIRE AV NW,DAVID HORNSTEIN,2.0,WASHINGTON,DC,20037.0,1964,Multifamily Housing,Multifamily Housing,161623.0,161623.0,61,78.0,78.8,131.3,130.7,904.9,5.6,8049.0,1118585.5,87965.26709,38.90403308,-77.04831761
1293,PM3523177,2039_0001,The Brandywine Apartments,2016,In Compliance,4545 CONNECTICUT AVE NW,BRANDYWINE APARTMENTS OF MARYLAND LLC,3.0,WASHINGTON,DC,20008.0,1954,Multifamily Housing,Multifamily Housing,347040.0,347040.0,61,68.8,69.9,131.4,131.1,1872.6,5.4,12828.4,2879660.1,140408.6099,38.94923706,-77.06589129
1298,PM3993306,5626_0815,Penn View Apartments,2016,In Compliance,2515 R ST SE,PENN VIEW INVESTMENT LLC,7.0,WASHINGTON,DC,20020.0,1963,Multifamily Housing,Multifamily Housing,81324.0,81324.0,40,72.8,74.0,132.1,131.2,447.7,5.5,4135.0,634403.4,37555.20551,38.86928498,-76.96968419
1301,PM3997905,0733_0851,Hill House,2016,In Compliance,0110 D ST SE,C CAFRITZ,6.0,WASHINGTON,DC,20003.0,1959,Multifamily Housing,Multifamily Housing,60842.0,60842.0,34,75.6,77.2,134.0,133.7,342.2,5.6,1230.5,466346.5,30079.840610000003,38.88523708,-77.00518819999999
1302,PM3916525,2038_4003,Saratoga,2016,In Compliance,4601 CONNECTICUT AV NW,THE SARATOGA APARTMENTS,3.0,WASHINGTON,DC,20008.0,1989,Multifamily Housing,Multifamily Housing,534424.0,187490.0,38,42.7,42.7,134.2,134.2,919.1,4.9,6221.1,2349041.6,,38.94992174,-77.0662725
1303,PM4835841,3584_0820,Elevation at Washington Gateway,2016,In Compliance,0100  FLORIDA AV NE,WASHINGTON GATEWAY APARTMENTS VENTURE LLC,5.0,WASHINGTON,DC,20002.0,2013,Multifamily Housing,Multifamily Housing,355622.0,355707.0,54,45.3,45.7,134.3,134.7,1765.3,5.0,9808.0,4325391.1,13707.91055,38.90881059,-77.00375045
1306,PM2381169,0068_0088,WestPark Apartments,2016,In Compliance,1421 21ST ST NW,2130 P STREET ASSOCIATES,2.0,WASHINGTON,DC,20037.0,1975,Multifamily Housing,Multifamily Housing,197259.0,203712.0,53,54.5,55.2,135.1,135.8,1056.9,5.2,4154.3,2225029.9,35078.65138,38.90949013,-77.04791535
1308,PM5890437,6210_0038,800 Southern Ave Apartments,2016,In Compliance,800 SOUTHERN AVE SE,PARK SOUTHERN NEIGHBORHOOD CORPORATION,8.0,WASHINGTON,DC,20032.0,1965,Multifamily Housing,Multifamily Housing,316536.0,301896.0,30,74.2,75.6,135.5,135.0,1701.9,5.6,17813.4,2434530.8,141079.0991,38.82736081,-76.99462063
1309,PM3468298,0444_0810,asbury dwellings,2016,In Compliance,1616 MARION ST NW,ASBURY DWELLINGS INC,6.0,WASHINGTON,DC,20001.0,1950,Multifamily Housing,Multifamily Housing,128015.0,119316.0,50,75.1,75.8,135.7,133.7,675.6,5.7,4750.3,950128.0,57209.00264,38.91209084,-77.02158015
1310,PM3997811,2208_0062,2701 Conneticut Ave NW,2016,In Compliance,2701 CONNECTICUT AVE NW,ALONZO O BLISS PROPERTIES,3.0,WASHINGTON,DC,20008.0,1922,Multifamily Housing,Multifamily Housing,94603.0,94602.0,30,72.6,74.8,135.8,138.2,530.8,5.6,2592.2,791424.4,41633.830930000004,38.92579475,-77.05237271
1313,PM3993177,2905_0030,Paramount,2016,In Compliance,829 QUINCY ST NW,COLUMBIA REALTY VENTURE LLC,4.0,WASHINGTON,DC,20011.0,1955,Multifamily Housing,Multifamily Housing,67110.0,67104.0,48,71.8,73.3,136.4,136.9,376.4,5.6,2927.2,574275.1,28563.75612,38.93791919,-77.02491505
1315,PM4178758,3070_0093,Kelly Miller,2016,Data Under Review by DOEE,0236 - 0238 W ST NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,1.0,WASHINGTON,DC,20001.0,1941,Multifamily Housing,Multifamily Housing,,162712.0,36,90.7,93.4,137.0,139.0,971.9,6.0,12940.5,954402.9,114960.9995,38.91921261,-77.01629474
1317,PM4900812,2692_0032,Pershing House Apartments,2016,In Compliance,3701 16TH ST NW,VAN METRE PERSHING HOUSE APARTMENT LLC,4.0,WASHINGTON,DC,20010.0,1925,Multifamily Housing,Multifamily Housing,54701.0,54701.0,41,90.8,89.5,137.2,134.3,331.3,6.1,3583.7,321434.7,38699.683939999995,38.93770098,-77.03610324
1320,PM3993209,1869_0823,Livingston,2016,In Compliance,5437 CONNECTICUT AV NW,BDC LIVINGSTON LLC,3.0,WASHINGTON,DC,20015.0,1954,Multifamily Housing,Multifamily Housing,53410.0,50153.0,58,75.9,77.3,138.1,138.2,288.5,5.8,2288.6,411244.1,24015.09244,38.962881200000005,-77.0739525
1323,PM3417499,0210_0127,Latrobe (18001),2016,In Compliance,1325 15TH ST NW,RHODE ISLAND 15 LP,2.0,WASHINGTON,DC,20005.0,1980,Multifamily Housing,Multifamily Housing,175339.0,112000.0,77,51.9,51.9,139.4,139.4,588.7,5.3,4225.4,1332741.7,12655.709340000001,38.90857249,-77.03426197
