,Primary_Key,DC_Real_Property_ID,Property_Name,Reporting_Year,Report_Status,Address_of_Record,Owner_of_Record,Ward,City,State,Postal_Code,Year_Built,Primary_Property_Type_Self_Selected,Primary_Property_Type_EPA_Calculated,Tax_Record_Floor_Area,Recorded_Building_Gross_Floor_Area,Energy_Star_Score,Site_EUI_KBTU_Ft,Weather_Normalized_Site_EUI_KBTU_Ft,Source_EUI_KBTU_Ft,Weather_Normalized_Source_EUI_KBTU_Ft,Total_GHG_Emissions_Metric_Tons_CO2e,Total_GHG_Emissions_Intensity_Kg_CO2e_Ft,Water_Use_All_Water_Sources_Kgal,Electricity_Use_Grid_Kwh,Natural_Gas_Use_Therms,Latitude,Longitude,Unnamed: 28
1421,PM4178734,0652_0075,James Creek,2016,Data Under Review by DOEE,0061 - 0087 O ST SW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6,WASHINGTON,DC,20024,1942,Multifamily Housing,Multifamily Housing,,223284.0,28,93.6,96.2,158.6,157.9,1482.7,6.6,13873.4,1886145.9,144736.0008,38.87313323,-77.01140582,
1424,PM4371872,1829_0055,Devonshire Court South,2016,In Compliance,4105 WISCONSIN AVE NW,4105 WISCONSIN LLC,3,WASHINGTON,DC,20016,1928,Multifamily Housing,Multifamily Housing,55896,55896.0,29,72.4,73.1,159.4,156.9,352.2,6.3,1967.0,653519.0,18156.354180000002,38.94259214,-77.07619739,
1432,PM4104309,2661_0862,Adams-Garden Towers,2016,In Compliance,2325 15TH ST NW,ADAMS GARDEN TOWERS LLC,1,WASHINGTON,DC,20009,1937,Multifamily Housing,Multifamily Housing,54613,49888.0,42,98.5,100.0,161.2,159.6,345.9,6.9,2531.9,403825.4,35377.66665,38.92086433,-77.0346777,
1439,PM2924130,0008_0806,"Watergate East, Inc.",2016,In Compliance,2500 VIRGINIA AV NW,WATERGATE EAST INC,2,WASHINGTON,DC,20037,1965,Multifamily Housing,Multifamily Housing,449825,389352.0,15,101.7,100.2,162.6,161.4,2863.4,7.4,8426.7,2792324.4,3734.979965,38.89938773,-77.05423512,
1443,PM4097073,0825S_0845,Carroll Apartments,2016,Data Under Review by DOEE,410 M ST SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6,WASHINGTON,DC,20003,1964,Multifamily Housing,Multifamily Housing,,48064.0,23,84.8,86.9,163.3,164.3,315.3,6.6,1662.9,500399.9,23707.00115,38.87671859,-76.99995583,
1444,PM4097131,0282_0010,Horizon House,2016,Data Under Review by DOEE,1150 12TH STREET NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,2,WASHINGTON,DC,20005,1964,Mixed Use Property,Multifamily Housing,,105370.0,51,84.4,85.9,163.3,163.1,689.9,6.5,6065.2,1104258.8,51207.00196,38.905198999999996,-77.0283,
1451,PM4368842,0395_0055,Heritage at Shaw Station,2016,In Compliance,801 - 811 R ST NW,LINCOLN WESTMORELAND PHASE II LP,6,WASHINGTON,DC,20001,1963,Multifamily Housing,Multifamily Housing,59401,80000.0,89,52.3,52.3,164.3,164.3,480.0,6.0,5707.6,1226727.8,,38.91339184,-77.02319364,
1452,PM2791015,0502_0184,"Tiber Island Cooperative Homes, Inc.",2016,In Compliance,0461 N ST SW,TIBER ISLAND COOPERATIVE HOMES,6,WASHINGTON,DC,20024,1964,Multifamily Housing,Multifamily Housing,315832,315832.0,27,83.7,86.0,164.6,165.3,2117.6,6.7,15091.3,3396136.6,148501.6081,38.876056899999995,-77.01806073,
1456,PM4178731,0594_0067,Greenleaf Addition,2016,Data Under Review by DOEE,0201 - 0203 M ST SW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6,WASHINGTON,DC,20024,1960,Multifamily Housing,Multifamily Housing,,23876.0,41,124.7,129.7,164.9,170.2,180.6,7.6,4159.2,113865.0,25887.002790000002,38.87693573,-77.01419892,
1464,PM3986468,2855_0078,Samuel J. Simmons NCBA Estates,2016,In Compliance,2801 14TH ST NW,SAMUEL J SIMMONS NCBA ESTATES #1,1,WASHINGTON,DC,20009,1981,Multifamily Housing,Multifamily Housing,173751,173751.0,2,72.1,73.5,166.4,167.8,1129.7,6.5,9813.2,2209044.8,49963.45573,38.92625324,-77.03200515,
1473,PM4178753,1023_0123,Hopkins Apartment,2016,Data Under Review by DOEE,1025 13TH ST SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6,WASHINGTON,DC,20003,1960,Multifamily Housing,Multifamily Housing,,140276.0,24,97.9,100.7,167.8,169.9,982.0,7.0,9475.6,1278773.9,93751.99899,38.87778084,-76.98854221,
1478,PM3541143,0211_0852,Miramar Apartments,2016,In Compliance,1301 15TH ST NW,MORRIS & GWENDOLYN CAFRITZ FOUNDATION,2,WASHINGTON,DC,20005,1930,Multifamily Housing,Multifamily Housing,118512,118512.0,8,122.3,127.4,168.7,174.1,910.6,7.7,5005.7,668811.5,122163.8985,38.90761048,-77.03429749,
1485,PM3984616,2667_0847,Claypoole Courts,2016,In Compliance,1408 - 1432 GIRARD ST NW,PARCEL FIVE ASSOCIATES,1,WASHINGTON,DC,20009,1898,Multifamily Housing,Multifamily Housing,71013,71013.0,63,54.2,52.4,170.1,164.6,441.2,6.2,5190.6,1127569.0,,38.92522957,-77.03307789,
1487,PM4007389,0209_0929,The DeSoto,2016,In Compliance,1445 P ST NW,METRO MARKET LLC,2,WASHINGTON,DC,20005,2004,Multifamily Housing,Multifamily Housing,57992,57992.0,33,73.0,72.2,171.0,168.5,386.0,6.7,3435.1,767079.9,16168.3033,38.90981955,-77.03349768,
1490,PM3686127,5440_0805,Stoneridge I,2016,In Compliance,0310 - 0354 ANACOSTIA RD SE,SOUSA ASSOCIATES LTD ASSOCIATES,7,WASHINGTON,DC,20019,1970,Multifamily Housing,Multifamily Housing,109280,93828.0,22,90.3,90.8,171.5,169.0,661.9,7.1,7195.0,1009443.2,50255.80958,38.88523527,-76.95404534,
1501,PM3636028,0628_0859,Capital Plaza,2016,In Compliance,0035 E ST NW,CAPITAL PLAZA PROPERTIES LLC,6,WASHINGTON,DC,20001,1949,Multifamily Housing,Multifamily Housing,82478,58300.0,60,107.3,110.7,173.8,175.8,437.3,7.5,4015.8,500090.3,45487.19741,38.89639431,-77.01060065,
1504,PM4097096,0281_0047,Claridge Towers,2016,Data Under Review by DOEE,1221 M ST NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,2,WASHINGTON,DC,20005,1967,Multifamily Housing,Multifamily Housing,,198000.0,36,93.9,95.5,175.4,175.2,1408.2,7.1,16012.8,2133562.8,113088.0009,38.90586055,-77.02881983,
1509,PM3500430,5871_0869,Washington View Assoc3,2016,In Compliance,2627 - 2653 STANTON RD SE,WASHINGTON VIEW ASSOCIATES LLC,8,WASHINGTON,DC,20020,1967,Multifamily Housing,Multifamily Housing,127736,127736.0,43,114.7,119.0,175.8,178.3,986.6,7.7,6558.1,991102.9,112727.4778,38.85832161,-76.98885518,
1510,PM4352082,2726_0812,1440 Rockview Apartments,2016,In Compliance,6040 14TH ST NW,VICTORY INVESTMENTS INC,4,WASHINGTON,DC,20011,1959,Multifamily Housing,Multifamily Housing,63227,65000.0,9,101.3,102.7,175.9,174.9,482.9,7.4,6963.5,633043.8,44274.18307,38.96359693,-77.03384799999999,
1525,PM4178747,5423_0020,Stoddert Terrace,2016,Data Under Review by DOEE,0241 - 0253 37TH PL SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,7,WASHINGTON,DC,20019,1960,Multifamily Housing,Multifamily Housing,,177520.0,35,105.7,108.6,179.2,180.6,1331.6,7.5,18660.2,1696613.8,129803.9935,38.88605299,-76.95207637,
1527,PM4178741,5356_0109,Benning Terrace,2016,Data Under Review by DOEE,0641 - 0645 46TH ST SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,7,WASHINGTON,DC,20019,1960,Multifamily Housing,Multifamily Housing,,274781.0,28,106.0,108.2,179.5,178.5,2065.6,7.5,28985.5,2626629.7,201721.9811,38.88057446,-76.93744853,
1529,PM4097135,0211_0856,James Apartments,2016,Data Under Review by DOEE,1425 N ST NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,2,WASHINGTON,DC,20005,1960,Multifamily Housing,Multifamily Housing,,101376.0,18,85.1,86.8,180.0,180.2,712.3,7.0,4614.7,1288519.9,42284.999489999995,38.90750795,-77.03309918,
1531,PM3495768,1973_0022,The Frontenac,2016,In Compliance,4550 CONNECTICUT AVE NW,ALONZO O BLISS PROPERTIES,3,WASHINGTON,DC,20008,1931,Multifamily Housing,Multifamily Housing,113165,113164.0,11,90.6,91.5,180.1,177.4,828.0,7.3,3379.0,1348171.7,56576.330839999995,38.94944358,-77.06690551,
1532,PM3992793,2527_0837,2100 Connecticut Ave,2016,In Compliance,2100 CONNECTICUT AV NW,COLUMBIA REALTY VENTURE LLC,2,WASHINGTON,DC,20008,1941,Multifamily Housing,Multifamily Housing,76594,65964.0,23,130.5,135.2,180.3,184.0,541.3,8.2,3796.7,400294.6,72415.08327,38.91795517,-77.04772627,
1533,PM3990143,1932_0813,Sherry Hall,2016,In Compliance,2702 WISCONSIN AVE NW,ALONZO O BLISS PROPERTIES,3,WASHINGTON,DC,20007,1943,Multifamily Housing,Multifamily Housing,50880,50880.0,24,107.4,109.2,180.4,178.2,391.6,7.7,1806.2,481959.7,38223.7362,38.92503326,-77.07362239,
1538,PM4066862,5147_0081,Glendale Plaza Apartments,2016,In Compliance,4651 NANNIE HELEN BURROUGHS AVE NE,CIH GLENDALE PLAZA LP,7,WASHINGTON,DC,20019,1970,Multifamily Housing,Multifamily Housing,77767,77767.0,4,101.1,102.9,181.0,178.8,588.9,7.6,5567.8,816643.6,50720.43981,38.89856082,-76.93425438,
1539,PM4178750,2718_0847,Colorado,2016,Data Under Review by DOEE,5336 COLORADO AVE NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,4,WASHINGTON,DC,20011,1923,Multifamily Housing,Multifamily Housing,,17755.0,3,57.6,58.7,181.0,184.4,113.5,6.4,596.9,299951.0,,38.95540883,-77.03461929,
1543,PM4097151,3070_0095,LeDroit,2016,Data Under Review by DOEE,2125 4TH ST NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,1,WASHINGTON,DC,20001,1965,Multifamily Housing,Multifamily Housing,,83706.0,38,106.4,109.3,181.9,183.7,635.6,7.6,6186.4,823941.9,60947.999379999994,38.91922875,-77.01740567,
1545,PM3990212,2967_0077,Walter Reed Apartments,2016,In Compliance,6939 GEORGIA AVE NW,WALTER REED APART LTD,4,WASHINGTON,DC,20012,1965,Multifamily Housing,Multifamily Housing,59616,59616.0,26,102.4,103.9,182.1,182.0,455.3,7.6,5566.6,623818.4,39767.109410000005,38.97494417,-77.02648732,
1568,PM4342053,5084_0300,Benning Woods,2016,In Compliance,0130 - 0138 42ND ST NE,L E HORNING,7,WASHINGTON,DC,20019,1968,Multifamily Housing,Multifamily Housing,73698,50796.0,44,109.6,112.8,186.9,188.1,403.2,7.9,3831.8,511629.8,38215.99511,38.89168642,-76.94291618,
1569,PM4903213,2530_0817,Westmoreland Cooperative,2016,In Compliance,2122 CALIFORNIA ST NW,WESTMORELAND COOPERATIVE,2,WASHINGTON,DC,20008,1905,Multifamily Housing,Multifamily Housing,84667,84667.0,7,82.4,78.9,187.1,176.3,621.3,7.3,599116.2,1194255.8,28999.4959,38.91621785,-77.04744894,
1572,PM4991913,0542_4184,Leo at Waterfront Station,2016,In Compliance,1150  4TH ST SW,SKY HOUSE I CONDO,6,WASHINGTON,DC,20024,2013,Multifamily Housing,Multifamily Housing,161669,238000.0,7,62.3,62.6,187.6,188.0,1644.3,6.9,5707.2,4081209.4,8913.272356,38.87748082,-77.01632209,
1579,PM4178757,3521_0099,Lincoln Road,2016,Data Under Review by DOEE,0011 R ST NE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,5,WASHINGTON,DC,20002,1900,Multifamily Housing,Multifamily Housing,,22813.0,2,107.1,109.3,189.8,190.0,178.6,7.8,147.4,247367.0,15994.00006,38.91238585,-77.00840595,
1586,PM4178740,5743_0155,Woodland Terrace,2016,Data Under Review by DOEE,2351 - 2373 AINGER PL SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,8,WASHINGTON,DC,20020,1964,Multifamily Housing,Multifamily Housing,,277729.0,13,118.5,120.3,192.2,189.7,2268.5,8.2,21866.3,2638059.7,239097.0017,38.85698073,-76.97292320000001,
1591,PM4097142,5726_0026,Knox Hill,2016,Data Under Review by DOEE,3111 KNOX ST SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,8,WASHINGTON,DC,20020,1987,Multifamily Housing,Multifamily Housing,,76420.0,7,79.9,80.3,193.3,191.1,555.7,7.3,4740.4,1172001.9,21103.00381,38.85226939,-76.96921205,
1594,PM4097171,0620_0247,Sibley Plaza Senior,2016,Data Under Review by DOEE,1140 NORTH CAPITOL ST NW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6,WASHINGTON,DC,20001,1968,Multifamily Housing,Multifamily Housing,,196645.0,1,108.1,110.2,193.6,193.0,1564.9,8.0,20051.5,2207480.8,137315.0023,38.90473934,-77.01011548,
1595,PM4178756,PAR01600038,Langston Terrace,2016,Data Under Review by DOEE,0700 21ST ST NE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,5,WASHINGTON,DC,20002,1937,Multifamily Housing,Multifamily Housing,,183854.0,43,116.4,120.5,193.7,198.0,1500.4,8.2,18142.5,1842107.8,151210.0001,38.89908161,-76.97439249,
1605,PM3513593,2571_0954,1661 Crescent Place NW Inc,2016,In Compliance,1661 CRESCENT PL NW,1661 CRESCENT PLACE NW INC,1,WASHINGTON,DC,20009,1927,Multifamily Housing,Multifamily Housing,118686,118686.0,1,87.6,89.3,195.9,197.7,915.5,7.7,1575.0,1730547.5,44869.37753,38.92087925,-77.03824167,
1612,PM3984355,3501_0125,Franklin Commons,2016,In Compliance,0101 - 0125 FRANKLIN ST NE,FRANKLIN COMMONS LTD,5,WASHINGTON,DC,20002,1983,Multifamily Housing,Multifamily Housing,55860,55860.0,20,62.9,61.0,197.6,191.7,403.2,7.2,3766.3,1030469.0,,38.92597678,-77.00408239,
1627,PM3996319,2693_0042,Twin Oaks Apartments,2016,In Compliance,3800 14TH ST NW,TWIN OAKS LLC,4,WASHINGTON,DC,20011,1920,Multifamily Housing,Multifamily Housing,97377,97377.0,29,140.2,144.5,200.5,203.5,878.0,9.0,9286.2,727541.9,111713.2809,38.93824847,-77.03350133,
1662,PM3991512,0036_1489,West End Residences,2016,In Compliance,1221 24TH ST NW,WEST END RESIDENCES,2,WASHINGTON,DC,20037,2011,Multifamily Housing,Multifamily Housing,69225,67540.0,6,89.3,89.8,213.4,212.5,558.5,8.3,3466.5,1132938.9,21683.82323,38.90573626,-77.05112599,
1686,PM4178755,4486_0007,Langston Addition,2016,Data Under Review by DOEE,2136 - 2146 H ST NE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,5,WASHINGTON,DC,20002,1965,Multifamily Housing,Multifamily Housing,,38320.0,7,139.8,143.6,219.5,222.4,361.6,9.4,4977.5,391003.9,40212.999489999995,38.90036336,-76.9725882,
1699,PM3316372,5869_0068,Oxford Manor Apartments,2016,In Compliance,2607 - 2637 BOWEN RD SE,OXFORD MANOR LP,8,WASHINGTON,DC,20020,1966,Multifamily Housing,Multifamily Housing,279872,291302.0,1,80.4,80.4,222.9,222.9,2432.0,8.3,13398.7,5654203.3,41341.00198,38.85976367,-76.98925904,
1710,PM4178746,5236_0103,Richardson dwellings,2016,Data Under Review by DOEE,5353 - 5375 CLAY TR NE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,7,WASHINGTON,DC,20019,1953,Multifamily Housing,Multifamily Housing,,195956.0,5,159.2,163.6,226.7,228.8,1979.8,10.1,20917.0,1638384.9,255987.0168,38.89382312,-76.92383885,
1713,PM4189033,0542_4054,Town Center-SV,2016,In Compliance,1001 3RD ST SW,WATERFRONT TOWER NORTH,6,WASHINGTON,DC,20024,2012,Multifamily Housing,Multifamily Housing,84328,102743.0,2,131.5,135.7,229.1,230.2,993.2,9.7,6116.3,1312179.9,90324.69763,38.87784827,-77.01568336,
1723,PM4178733,0597_0100,Greenleaf Family,2016,Data Under Review by DOEE,203 N ST SW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6,WASHINGTON,DC,20024,1959,Multifamily Housing,Multifamily Housing,,115323.0,1,142.0,144.3,232.4,229.3,1135.4,9.8,22491.7,1347196.0,117768.9967,38.87506067,-77.01391563,
1724,PM4006431,6201_0027,Madison Courts,2016,In Compliance,0002 - 0032 CHESAPEAKE ST SW,CHESAPEAKE PRESERVATION LLC,8,WASHINGTON,DC,20032,1944,Multifamily Housing,Multifamily Housing,61642,61642.0,1,137.7,143.1,232.6,238.3,610.6,9.9,5760.8,760955.5,58904.90731,38.82887868,-77.00795766,
1725,PM4013976,0008_0809,Watergate west,2016,In Compliance,2700 VIRGINIA AV NW,WATERGATE WEST INC,2,WASHINGTON,DC,20037,1965,Multifamily Housing,Multifamily Housing,307722,307722.0,1,172.0,175.8,232.8,235.5,3284.7,10.7,38825.7,2254496.3,452339.6992,38.90004224,-77.05626994,
1739,PM4859372,6271_0807,Gardens at Wingate,2016,In Compliance,0070 - 0116 GALVESTON ST SW,WINGATE PROPERTIES LLC,8,WASHINGTON,DC,20032,1965,Multifamily Housing,Multifamily Housing,205928,223196.0,5,153.1,156.1,240.2,240.0,2337.4,10.5,15611.1,2487265.5,256837.1016,38.8232777,-77.00773043,
1740,PM4097099,4325_0020,Fort Lincoln,2016,Data Under Review by DOEE,3400 BANNEKER DRIVE NE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,5,WASHINGTON,DC,20018,1971,Multifamily Housing,Multifamily Housing,,62664.0,8,128.8,132.5,240.5,242.7,611.0,9.8,4665.6,925096.9,49119.00127,38.92806807,-76.96093837,
1749,PM4097123,0597_0829,Greenleaf Senior,2016,Data Under Review by DOEE,1200 DELAWARE AV SW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6,WASHINGTON,DC,20024,1959,Multifamily Housing,Multifamily Housing,,196736.0,1,138.8,143.0,251.0,255.4,2023.3,10.3,21689.0,2901899.8,174140.017,38.87593978,-77.0132603,
1751,PM4178739,5672_0099,Villager,2016,Data Under Review by DOEE,3810 SOUTHERN AVE SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,7,WASHINGTON,DC,20020,1949,Multifamily Housing,Multifamily Housing,,13740.0,1,157.4,163.1,251.7,256.3,147.7,10.8,2755.8,166475.0,15952.999780000002,38.86189255,-76.94995514,
1790,PM4007057,4396_0154,Parkway Plaza - 3,2016,In Compliance,1835 - 1855 24TH ST NE,PARKWAY PLAZA ASSOCIATES LLC,5,WASHINGTON,DC,20002,1964,Multifamily Housing,Multifamily Housing,64366,64365.0,1,180.1,185.3,293.5,295.2,813.6,12.6,5064.0,941674.2,83810.0455,38.91523615,-76.97037990000001,
1846,PM3644356,2132_0030,The Delano,2015,In Compliance,2745 29TH ST NW,DELANO LLC,3,Washington,DC,20008,1942,Multifamily Housing,Multifamily Housing,151582,98663.0,100,5.9,5.7,18.5,17.9,77.9,0.8,3157.3,170627.1,,38.92495375,-77.05713642,
1848,PM4178732,0594_0069,Greenleaf Extension,2015,Data Under Review by DOEE,1124 3RD ST SW,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,6,WASHINGTON,DC,20024,1965,Multifamily Housing,Multifamily Housing,,35992.0,100,12.4,12.5,20.2,20.0,30.8,0.9,780.2,35928.0,3247.000151,38.87675727,-77.01494602,
1850,PM5047441,0914_0054,Capital East Apartment (518),2015,In Compliance,518 9TH ST NE,CAPITAL EAST PARTNERS LLC,6,Washington,DC,20002,1927,Multifamily Housing,Multifamily Housing,54781,54781.0,100,10.7,10.3,28.3,27.0,58.7,1.1,2574.8,130873.0,1403.900039,38.89671308,-76.99399083,
1852,PM2929580,0619_0176,Tyler House Associates 95 LP,2015,In Compliance,1200 NORTH CAPITOL ST NW,TYLER HOUSE ASSOCIATES 95 L.P.,6,Washington,DC,20002,1969,Multifamily Housing,Multifamily Housing,325984,325984.0,100,10.1,10.1,31.8,31.8,442.5,1.4,14532.7,968875.7,,38.90640315,-77.00943607,
1854,PM5047406,0914_0055,Capital East Apartment,2015,In Compliance,816 E ST NE,CAPITAL EAST PARTNERS LLC,6,Washington,DC,20002,1927,Multifamily Housing,Multifamily Housing,55178,55178.0,100,13.7,13.0,36.9,34.9,74.5,1.4,2423.7,174918.0,1565.1999859999999,38.8964305,-76.99412723,
1856,PM3987174,0453_0052,Wah Luck House,2015,In Compliance,800 6TH ST NW,WASHINGTON CHINATOWN DEVELOPMENT COMPANY,2,Washington,DC,20001,1982,Multifamily Housing,Multifamily Housing,149161,89000.0,100,20.0,20.0,40.5,40.5,161.6,1.8,7821.8,243680.0,9464.000320000001,38.90023619,-77.02019168,
1857,PM3513627,0189_0060,Northumberland Apartments Inc,2015,In Compliance,2039 NEW HAMPSHIRE AVE NW,NORTHUMBERLAND APARTMENTS INC,1,Washington,DC,20009,1909,Multifamily Housing,Multifamily Housing,104390,104390.0,100,20.1,20.3,40.8,41.0,172.2,1.6,2159.8,287933.6,11201.52447,38.9178766,-77.03537261,
1860,PM3513593,2571_0954,1661 Crescent Place NW Inc,2015,In Compliance,1661 CRESCENT PL NW,1661 CRESCENT PLACE NW INC,1,Washington,DC,20009,1927,Multifamily Housing,Multifamily Housing,118686,118686.0,100,40.2,42.4,47.1,49.2,275.6,2.3,1894.5,81368.1,44884.86943,38.92087925,-77.03824167,
1861,PM3986543,0156_0034,Cavanaugh Court,2015,In Compliance,1526 17TH ST NW,CAVANAUGH COURT OWNERS,2,Washington,DC,20036,1916,Multifamily Housing,Multifamily Housing,53765,50000.0,100,44.2,45.7,51.2,52.8,126.5,2.5,1722.9,33653.0,20927.70704,38.91063381,-77.03875939,
1863,PM4005338,2210_0007,Connecticut Plaza,2015,In Compliance,2331 CATHEDRAL AVE NW,CATHCONN ASSOCIATES LP,3,Washington,DC,20008,1926,Multifamily Housing,Multifamily Housing,54786,54786.0,100,22.8,22.9,54.1,54.3,130.1,2.4,943.7,231770.0,4570.842228,38.92821539,-77.05334522,
1864,PM4178742,5422_0017,Fort Dupont,2015,Data Under Review by DOEE,155 RIDGE RD SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY ,7,WASHINGTON,DC,20019,1940,Multifamily Housing,Multifamily Housing,,231517.0,98,29.0,29.9,54.1,55.0,507.8,2.2,6882.8,767030.9,40947.99669,38.8860347,-76.94971264,
1865,PM3882212,2727_0801,The Rittenhouse,2015,In Compliance,6101 16TH ST NW,RITTENHOUSE APARTMENTS LLC,4,Washington,DC,20011,1957,Multifamily Housing,Multifamily Housing,390470,212464.0,99,32.2,32.7,56.3,56.8,503.8,2.4,15621.9,668926.1,45569.929130000004,38.96506923,-77.0353807,
1867,PM4903213,2530_0817,Westmoreland Cooperative,2015,In Compliance,2122 CALIFORNIA ST NW,WESTMORELAND COOPERATIVE,2,Washington,DC,20008,1905,Multifamily Housing,Multifamily Housing,84667,84667.0,100,38.6,35.8,57.4,52.8,215.7,2.5,1275.7,200688.8,25822.29604,38.91621785,-77.04744894,
1868,PM3984805,2210_0001,2301 Connecticut Plaza,2015,In Compliance,2301 CATHEDRAL AVE NW,CATHCONN ASSOCIATES LP,3,Washington,DC,20008,1923,Multifamily Housing,Multifamily Housing,51541,51541.0,100,27.6,27.8,59.2,59.5,135.8,2.6,1443.3,218971.0,6731.0234,38.92802568,-77.05293566,
1869,PM4005427,2210_0011,Connecticut Plaza,2015,In Compliance,2915 CONNECTICUT AVE NW,CATHCONN ASSOCIATES LP,3,Washington,DC,20008,1927,Multifamily Housing,Multifamily Housing,60596,60596.0,100,27.2,27.4,60.7,61.0,162.8,2.7,1374.2,273471.0,7126.399890000001,38.92867158,-77.05410384,
1871,PM5780344,2660_0238,Milestone on Belmont,2015,In Compliance,1430 BELMONT ST NW,E & G DC CO-OP OWNER LLC,1,Washington,DC,20009,1928,Multifamily Housing,Multifamily Housing,51150,53425.0,99,20.2,20.7,63.3,64.8,123.6,2.3,4213.5,315900.6,,38.92036781,-77.03306225,
1872,PM3500299,2586_0813,Ontario Owners Inc.,2015,In Compliance,2853 ONTARIO RD NW,ONTARIO OWNERS INC,1,Washington,DC,20009,1905,Multifamily Housing,Multifamily Housing,198381,198381.0,99,47.9,50.4,63.8,65.9,608.0,3.1,4223.6,374874.0,82228.19907,38.92594557,-77.04207417,
1873,PM3984618,2210_0010,Connecticut Plaza,2015,In Compliance,2901 CONNECTICUT AVE NW,CATHCONN ASSOCIATES LP,3,Washington,DC,20008,1924,Multifamily Housing,Multifamily Housing,69329,69329.0,99,26.7,26.9,64.7,64.9,196.4,2.8,1322.7,355867.0,6380.85999,38.92838319,-77.05379292,
1875,PM3417499,0210_0127,Latrobe (18001),2015,In Compliance,1325 15TH ST NW,RHODE ISLAND 15 LP,2,Washington,DC,20005,1980,Multifamily Housing,Multifamily Housing,175339,112000.0,100,29.5,29.5,66.3,66.3,328.2,2.9,3618.8,554099.9,14140.49167,38.90857249,-77.03426197,
1876,PM4019559,0178_0092,"Rutland Court Owners, Inc.",2015,In Compliance,1725 17TH ST NW,RUTLAND COURT OWNERS INC,2,Washington,DC,20009,1917,Multifamily Housing,Multifamily Housing,86244,86244.0,100,48.2,50.1,66.6,68.6,261.3,3.0,1690.1,192956.8,34987.4822,38.91356665,-77.03795017,
1878,PM3625086,2528_0302,2000 Connecticut,2015,In Compliance,2000 CONNECTICUT AVE NW,KS 2000 CONNECTICUT LLC,2,Washington,DC,20008,1936,Multifamily Housing,Multifamily Housing,128664,120000.0,98,33.9,34.3,67.9,68.2,365.7,3.0,4052.9,542005.9,22241.22523,38.91704087,-77.04716745,
1879,PM4371703,2868_0820,Clifton Terrace L P,2015,In Compliance,1312 - 1350 CLIFTON ST NW,CLIFTON TERRACE L P,1,Washington,DC,20009,1916,Multifamily Housing,Multifamily Housing,111224,111224.0,100,21.6,21.9,68.0,68.8,276.1,2.5,9850.9,705572.8,,38.92211165,-77.03081845,
1881,PM4387508,2667_0062,New Fairmont,2015,In Compliance,1401 FAIRMONT ST NW,NEW FAIRMONT L.P.,1,Washington,DC,20009,1913,Multifamily Housing,Multifamily Housing,89530,84000.0,98,21.8,22.0,68.6,69.0,210.4,2.5,2257.1,537598.9,,38.92478951,-77.03285395,
1882,PM3499886,2060_0031,The Sedgwick Gardens Apartments,2015,In Compliance,3726 CONNECTICUT AVE NW,DARO REALTY INC,3,Washington,DC,20008,1932,Multifamily Housing,Multifamily Housing,137808,144882.0,98,41.0,42.2,69.9,70.1,465.9,3.2,36504.4,546105.0,40761.49035,38.93900544,-77.06108578,
1883,PM3670808,2729_0006,Winchester Underwood Cooperative,2015,In Compliance,6445 LUZON AVE NW,THE WINCHESTER-UNDERWOOD COOPERATIVE INC,4,Washington,DC,20012,1960,Multifamily Housing,Multifamily Housing,138199,138199.0,94,39.4,40.2,71.4,71.1,449.4,3.3,4511.0,582069.9,34557.918110000006,38.96865795,-77.03382503,
1885,PM4007348,2586_0812,3025 Ontario Road INC,2015,In Compliance,3025 ONTARIO RD NW,3025 ONTARIO ROAD INC,1,Washington,DC,20009,1949,Multifamily Housing,Multifamily Housing,54862,54862.0,97,50.4,50.4,73.1,73.1,189.7,3.5,1189.6,155760.0,22313.64751,38.9260628,-77.04393453,
1886,PM4260438,1923_0054,Cathedral Court,2015,In Compliance,3701 MASSACHUSETTS AVE NW,DARO REALTY INC,3,Washington,DC,20016,1927,Multifamily Housing,Multifamily Housing,65792,71970.0,98,63.9,67.2,73.1,76.7,261.0,3.6,2696.1,61206.8,43883.33071,38.92934627,-77.07347207,
