,Primary_Key,DC_Real_Property_ID,Property_Name,Reporting_Year,Report_Status,Address_of_Record,Owner_of_Record,Ward,City,State,Postal_Code,Year_Built,Primary_Property_Type_Self_Selected,Primary_Property_Type_EPA_Calculated,Tax_Record_Floor_Area,Recorded_Building_Gross_Floor_Area,Energy_Star_Score,Site_EUI_KBTU_Ft,Weather_Normalized_Site_EUI_KBTU_Ft,Source_EUI_KBTU_Ft,Weather_Normalized_Source_EUI_KBTU_Ft,Total_GHG_Emissions_Metric_Tons_CO2e,Total_GHG_Emissions_Intensity_Kg_CO2e_Ft,Water_Use_All_Water_Sources_Kgal,Electricity_Use_Grid_Kwh,Natural_Gas_Use_Therms,Latitude,Longitude,Unnamed: 28
1843,PM3512116,0641_0833,CO/GLC 13117/30 E ST SW/WASHINGTON/DC,2016,Data Under Review by DOEE,0030 E ST SW,C&P TELEPHONE COMPANY,6,WASHINGTON,DC,20024,1950,Office,Office,365598,275905.0,1,374.9,373.3,1177.1,1172.2,11861.7,43.0,13877.0,30314497.5,,38.88290096,-77.01032722,
1844,PM3989117,0775_0828,WVUS DC Office,2016,Data Under Review by DOEE,901 3RD ST NE,WORLD VISION PROPERTIES LLC,6,WASHINGTON,DC,20002,1927,Office,Office,56433,56433.0,1,964.8,964.8,3029.6,3029.6,6244.2,110.6,353.9,15958005.1,,38.90158873,-77.00168658,
1845,PM4697233,0070_0188,Ellington Building,2015,In Compliance,2121 WARD PL NW,ELLINGTON BUILDING LLC,2,Washington,DC,20037,1985,Office,Office,55474,55474.0,100,3.4,3.4,10.6,10.6,25.0,0.4,1170.0,54629.2,,38.90640816,-77.04757005,
1849,PM3504818,PAR01730109,"Jemal's Premium, LLC",2015,In Compliance,3300 NEW YORK AV NE,JAMALS PREMIUM LLC,5,Washington,DC,20002,1959,Office,Office,75604,97158.0,100,7.9,7.9,24.8,24.8,102.9,1.1,41.9,225240.0,,38.91737257,-76.95976641,
1858,PM3504833,1769_0031,"Jemal's Tower, LLC",2015,In Compliance,4001 BRANDYWINE ST NW,JEMALS TOWER LLC,3,Washington,DC,20016,1952,Office,Office,157856,110485.0,100,13.8,13.8,43.5,43.5,204.8,1.9,1384.0,448404.7,,38.95000411,-77.07938138,
1859,PM4531936,0711_0810,Three Constitution Square,2015,In Compliance,175 N ST NE,CS OFFICE THREE LLC,6,Washington,DC,20002,2013,Office,Office,365801,381120.0,100,14.9,14.9,46.7,46.7,759.5,2.0,776.2,1662901.9,,38.90698946,-77.00377341,
1866,PM1420813,0101_0058,2000 Pennsylvania Avenue,2015,In Compliance,2000 - 2040 PENNSYLVANIA AV NW,GEORGE WASHINGTON UNIVERSITY,2,Washington,DC,20006,1983,Office,Office,480875,410760.0,100,21.9,21.7,57.3,56.8,1022.9,2.5,10433.6,1979109.8,22389.59765,38.90052243,-77.04575097,
1874,PM3989484,0093_0146,Jemal's Dupont LLC,2015,In Compliance,1630 CONNECTICUT AVE NW,1630 CONNECTICUT LTD,2,Washington,DC,20009,1981,Office,Office,64517,73700.0,99,21.0,21.0,66.1,66.1,207.6,2.8,1106.2,454542.4,,38.91206182,-77.04524876,
1877,PM4553078,5865_0286,CO/GLC 12234/2600 BARRY RD SE/WASHINGTON/DC,2015,In Compliance,2600 BARRY RD SE,VERIZON WASHINGTON DC INC,8,Washington,DC,20020,1975,Office,Office,54578,56854.0,100,31.1,31.4,67.1,66.4,169.5,3.0,256.0,273947.0,8354.000044,38.86194579,-77.00031372,
1897,PM4367528,4263_0006,1818 New York Ave.,2015,In Compliance,1818 NEW YORK AVE NE,SANG KWONCHIO,5,Washington,DC,20002,1934,Office,Office,89079,90000.0,99,29.0,29.3,80.9,81.2,314.1,3.5,1007.9,636264.0,4422.778217,38.91772298,-76.97669835,
1928,PM2308305,0248_0066,1310 L Street,2015,In Compliance,1310 L ST NW,THE MORRIS AND GWENDOLYN CAFRITZ FOUNDATION,2,Washington,DC,20005,1969,Office,Office,212991,153800.0,100,31.6,31.6,94.4,94.4,622.1,4.0,508.7,1321434.2,3491.875335,38.90342309,-77.03050193,
1958,PM3990264,1669_0805,"Amalgamated Transit Union, Intl",2015,In Compliance,5025 WISCONSIN AV NW,AMALGAMATED TRANSIT UNION,3,Washington,DC,20016,1982,Office,Office,61217,74350.0,89,37.6,37.4,101.0,99.6,325.1,4.4,1181.5,641272.8,6063.5200859999995,38.95577157,-77.08275067,
1974,PM2701785,0291_0038,1275 Penn Ave NW,2015,In Compliance,0425 13TH ST NW,PENNSYLVANIA BUILDING ASSOCIATES,2,Washington,DC,20004,1955,Office,Office,289198,238380.0,95,33.6,33.6,105.4,105.4,1071.6,4.5,1528.4,2346215.8,,38.89596986,-77.02903567,
1983,PM3989936,0218_0014,Jemal's Orme LLC,2015,In Compliance,1424 K ST NW,JEMALS ORME LLC,2,Washington,DC,20005,1910,Office,Office,51431,51400.0,93,46.6,47.3,106.8,107.6,242.2,4.7,1836.8,417586.0,9684.874536,38.90219791,-77.03293439,
2012,PM3998608,5783_0829,DC Lottery Building,2015,In Compliance,2101 MARTIN LUTHER KING JR AV SE,GOVERNMENT OF THE DISTRICT OF COLUMBIA DEPARTMENT OF GENERAL SERVICES,8,WASHINGTON,DC,20020,1947,Office,Office,84496,84496.0,93,48.5,48.5,115.1,115.1,427.2,5.1,0.9,760988.9,14987.7683,38.865415899999995,-76.98968531,
2020,PM1641990,0126_0852,The Farragut Building,2015,In Compliance,0900 17TH ST NW,GNAREI 1 FARRAGUT LLC,2,Washington,DC,20006,1962,Office,Office,200034,160257.0,96,41.6,41.5,117.1,115.9,809.0,5.0,1972.1,1651086.2,10331.57912,38.90174323,-77.03974025,
2028,PM3928873,0183_0107,IUOE,2015,In Compliance,1125 17TH ST NW,INTERNATIONAL UNION OPERATING ENGINEERS,2,Washington,DC,20036,1956,Office,Office,89635,95981.0,92,47.8,48.0,119.5,118.8,500.6,5.2,1039.8,932934.6,14026.580919999999,38.90450718,-77.03810652,
2031,PM3048381,0140_0876,Sasakawa Peace Foundation,2015,In Compliance,1819 L ST NW,SASAKAWA PEACE FOUNDATION,2,Washington,DC,20036,1982,Office,Office,70262,52873.0,90,38.3,37.0,120.3,116.3,271.2,5.1,1641.0,593784.8,,38.90401049,-77.04246762,
2038,PM2977909,0574_0810,National Association of Letter Carriers,2015,In Compliance,100 INDIANA AVE NW,NATIONAL ASSOCIATION OF LETTER CARRIERS,6,Washington,DC,20001,1951,Office,Office,101093,87757.0,86,47.7,46.6,121.3,116.4,463.7,5.3,1433.9,875332.9,12024.53072,38.89333317,-77.01252649,
2041,PM2729439,0127_0055,800 17TH ST,2015,In Compliance,800 17TH ST NW,T C 800 17TH STREET NW OWNER LLC,2,Washington,DC,20006,2010,Office,Office,431570,390731.0,93,38.7,38.7,121.5,121.5,2023.4,5.2,5561.8,4430061.4,,38.90077894,-77.03974474,
2044,PM1326957,0137_0056,1800 Massachusetts Avenue NW (SEIU),2015,In Compliance,1800 - 1824 MASSACHUSETTS AV NW,1800 MASSACHUSETTS AVENUE CORP,2,Washington,DC,20036,1978,Office,Office,185604,209311.0,95,38.7,38.7,121.7,121.7,1085.6,5.2,4411.8,2376893.3,,38.90878688,-77.04226616,
2059,PM3858497,0117_0023,1146 19th Street,2015,In Compliance,1146 19TH ST NW,1146 19TH LLC,2,Washington,DC,20036,1986,Office,Office,61506,57523.0,92,39.7,39.3,124.7,123.3,305.7,5.3,1332.7,669301.5,,38.90512827,-77.04384358,
2066,PM3987925,0221_0818,Willcap Holdings LLC,2015,In Compliance,0734 15TH ST NW,WILLCAP HOLDINGS LLC,2,Washington,DC,20005,1936,Office,Office,87574,78495.0,91,53.7,54.1,126.1,125.6,435.2,5.5,780.1,767143.7,15969.875080000002,38.899631299999996,-77.03406515,
2067,PM1191010,0166_0032,1701 Pennsylvania Ave.,2015,In Compliance,1701 PENNSYLVANIA AV NW,ATLANTIC FREEHOLDS,2,Washington,DC,20006,1962,Office,Office,263216,220603.0,92,46.9,47.5,126.6,127.1,1208.6,5.5,211313.4,2390079.8,22011.31508,38.89950761,-77.03977867,
2069,PM3512975,0458_0023,633 Indiana,2015,In Compliance,633 INDIANA AVE NW,633 INDIANA AVENUE INC,2,Washington,DC,20004,1968,Office,Office,175739,153031.0,95,55.7,56.6,127.2,128.2,859.0,5.6,9906.6,1475524.3,34839.950339999996,38.89438319,-77.02117156,
2071,PM1553280,0217_0807,1411 K Street,2015,In Compliance,1411 K ST NW,1411 K PROPERTY LP,2,Washington,DC,20005,1959,Office,Office,89172,66396.0,87,40.6,39.0,127.6,122.5,309.4,4.7,1375.0,790824.5,,38.90290888,-77.03256558,
2086,PM3989931,0185_0823,City Building - 1612 K Street,2015,In Compliance,1612 K ST NW,LEAF LLC,2,Washington,DC,20006,1958,Office,Office,83495,79495.0,93,45.1,44.1,130.3,126.5,445.2,5.6,1123730.7,924796.3,4295.235365,38.90219141,-77.03753001,
2087,PM1390727,0186_0810,Chanin Building - 815 Connecticut,2015,In Compliance,0815 CONNECTICUT AV NW,ALECTA PENSIONS FORSAKRING OMSESIDIGT,2,Washington,DC,20006,1964,Office,Office,269619,231784.0,89,48.2,48.1,130.4,129.0,1307.6,5.6,6154.5,2591968.5,23300.45663,38.90113082,-77.03797978,
2089,PM2938280,0100_0103,American Society of Hematology Building,2015,In Compliance,2021 L ST NW,ASH 2021 L LLC,2,Washington,DC,20036,1969,Office,Office,77376,81032.0,92,44.8,44.5,130.7,129.1,454.6,5.6,605.6,950105.8,3890.899939,38.90402145,-77.04565168,
2090,PM3494759,0090_0032,2001 S Street,2015,In Compliance,2001 S ST NW,20TH & S ASSOCIATES LLC,2,Washington,DC,20009,1969,Office,Office,85007,59283.0,99,55.0,54.7,130.7,129.3,340.3,5.7,1752.9,606084.1,11945.71725,38.91434974,-77.04508348,
2091,PM3067027,0163_0051,UFCW Building,2015,In Compliance,1775 K ST NW,DOUGLAS H DORITY,2,Washington,DC,20006,1969,Office,Office,214784,214784.0,93,45.1,44.6,131.1,129.1,1209.2,5.6,2728.8,2521122.7,10863.35592,38.90288991,-77.04127548,
2099,PM4007724,0246_0017,Krasner Building,2015,In Compliance,1325 MASSACHUSETTS AVE NW,NATCA MEMBERSHIP INVESTMENT INC,2,Washington,DC,20005,1966,Office,Office,67394,67394.0,88,57.8,57.9,133.3,131.9,351.0,5.2,852.3,686414.3,15522.39003,38.90542073,-77.0303785,
2104,PM4376211,0197_0080,1101 16th St NW (DC Real Property identifier: 1970080),2015,In Compliance,1101 16TH ST NW,NATIONAL SOFT DRINK ASSOCIATION,2,Washington,DC,20036,1970,Office,Office,73594,73594.0,84,67.9,68.8,135.2,134.6,447.2,6.1,826.5,659399.9,27486.30183,38.90393441,-77.03607240000001,
2112,PM1873494,0198_0845,The Executive Building,2015,In Compliance,1030 15TH ST NW,1030 W. 15TH  LLC,2,Washington,DC,20005,1963,Office,Office,340022,346376.0,93,46.8,46.4,138.2,136.6,2052.5,5.9,3724.8,4327069.5,14323.648290000001,38.90349979,-77.03487253,
2114,PM1347006,0248_0075,Franklin Court,2015,In Compliance,1330 L ST NW,FRANKLIN COURT INC,2,Washington,DC,20005,1991,Office,Office,653028,538272.2,91,44.6,44.6,139.0,139.0,3193.3,5.9,5050.8,6956875.8,2968.760034,38.90342407,-77.03123239,
2120,PM1069662,0675_0853,999 North Capitol Street NE,2015,In Compliance,999 NORTH CAPITOL ST NE,UNION SQUARE 941 PROPERTY LP,6,Washington,DC,20002,1973,Office,Office,322375,321980.0,93,45.7,45.8,141.4,141.5,1943.5,6.0,3165.0,4217466.5,3237.7453179999998,38.90202876,-77.0085478,
2122,PM3511931,0330_0800,HU Service Building,2015,In Compliance,1000 FLORIDA AV NW,HOWARD UNIVERSITY,1,Washington,DC,20001,1930,Office,Office,218339,233173.0,92,75.5,76.8,141.6,141.0,1496.7,6.4,4335.0,2038499.8,106495.8041,38.92009841,-77.02631092,
2124,PM1029531,0457_0039,600 E Street,2015,In Compliance,600 E ST NW,6TH & E ASSOCIATES LLC,2,Washington,DC,20004,1976,Office,Office,438018,356387.0,94,45.2,45.2,141.9,141.9,2155.9,6.0,3052.1,4720137.0,,38.89578709,-77.02049174,
2126,PM2236387,0105_0844,CTTWB,2015,In Compliance,1815 - 1821 PENNSYLVANIA AVE NW,CTTWB ASSOCIATES LP,2,Washington,DC,20006,2006,Office,Office,311730,354331.0,91,45.3,45.3,142.2,142.2,2148.7,6.1,3847.7,4704342.1,,38.90050243,-77.04229271,
2128,PM2946167,0181_0850,Benjamin T. Rome,2015,In Compliance,1619 MASSACHUSETTS AV,JOHNS HOPKINS UNIVERSITY,2,Washington,DC,20036,1961,Office,Office,101369,64843.0,88,62.5,63.5,143.4,144.5,410.2,6.3,796.6,707399.9,16405.996890000002,38.9080435,-77.03755546,
2131,PM2371512,0343_0830,1050 K Street,2015,In Compliance,1050 K ST NW,K-11 PARTNERS LLC,2,Washington,DC,20001,2008,Office,Office,151749,153440.0,91,46.0,46.0,144.3,144.3,944.0,6.2,1836.3,2066723.2,,38.90229303,-77.02670014,
2132,PM2736239,0516_0057,425 EYE,2015,In Compliance,425 I ST NW,425 EYE STREET NW LP,6,Washington,DC,20001,1973,Office,Office,488592,406482.0,97,48.1,47.7,144.3,143.0,2511.0,6.2,4797.7,5343686.8,13221.79961,38.90171237,-77.01694407,
2133,PM1356732,0247_0092,1101 14th street,2015,In Compliance,1101 14TH ST NW,AZURE 14TH STREET CORPORATION,2,Washington,DC,20005,1981,Office,Office,155374,119962.5,91,46.1,46.1,144.4,144.4,738.5,6.2,4582.2,1614798.1,179.3470586,38.90400249,-77.03159119,
2137,PM2590139,0800_0029,300 M Street SE,2015,In Compliance,300 M ST SE,FEDERAL CENTER LP,6,Washington,DC,20003,2001,Office,Office,397139,299132.0,91,46.2,46.2,145.2,145.2,1852.0,6.2,7791.5,4054734.2,,38.87685912,-77.00132817,
2139,PM2774635,0214_0105,1125 15th Street,2015,In Compliance,1125 15TH ST NW,1125 15TH STREET LLC,2,Washington,DC,20005,1970,Office,Office,364500,285264.0,90,46.3,45.8,145.4,143.8,1768.3,6.2,5627.6,3871419.4,,38.90463135,-77.03410643,
2140,PM4548778,0628_0895,AFGE,2015,In Compliance,0080 F ST NW,AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES,6,Washington,DC,20001,1986,Office,Office,142975,133000.0,75,46.5,47.0,146.1,147.5,686.5,5.2,3612.4,1813808.8,,38.8970746,-77.01079868,
2144,PM6768,0126_0057,1776 K Street NW,2015,In Compliance,1776 K ST NW,1776 K STREET ASSOCIATES & RIDDELL PARTNERS,2,Washington,DC,20006,1969,Office,Office,256839,213067.0,88,46.7,45.9,146.6,144.2,1427.3,6.7,3601.8,2915128.8,,38.90218881,-77.04123807,
2146,PM1196655,0220_0066,City Center,2015,In Compliance,1401 H ST NW,TREA 1401 H LLC,2,Washington,DC,20005,1993,Office,Office,480132,374817.0,71,52.5,51.9,146.9,145.3,1992.7,5.3,3406.1,5764623.9,,38.90050099,-77.03242418,
2147,PM1180478,0289_0830,0601 Thirteenth Street NW (Homer),2015,In Compliance,0601 13TH ST NW,S KANN SONS COMPANY,2,Washington,DC,20005,1990,Office,Office,678600,604301.0,85,47.0,47.0,147.5,147.5,3801.2,6.3,4848.8,8322361.1,,38.89814115,-77.02926284,
2148,PM1411897,0184_0074,1601 K Street,2015,In Compliance,1601 K ST NW,PPF OFF 1601 K ST LLC,2,Washington,DC,20006,2005,Office,Office,276579,231860.0,89,47.0,47.0,147.6,147.6,1458.6,6.3,2950.2,3193536.2,,38.90300234,-77.03689296,
2150,PM1407276,0290_0044,1299 Pennsylvania Ave NW,2015,In Compliance,0501 13TH ST NW,WARNER INVESTMENTS LP,2,Washington,DC,20221,1991,Office,Office,641215,769685.0,85,47.1,47.4,147.8,148.7,4848.3,6.3,9593.2,10614767.2,,38.89649317,-77.02826612,
2154,PM3957505,1025_0811,Maritime Plaza-1,2015,In Compliance,1201 M ST SE,WASHINGTON GAS LIGHT CO,6,Washington,DC,20003,2000,Office,Office,207338,210467.0,91,55.4,55.1,148.4,146.4,1352.8,6.4,1551.4,2662541.3,25735.64176,38.87613896,-76.98934998,
2157,PM1034332,0197_0854,American Chemical Society - 1550 Building,2015,In Compliance,1550 M ST NW,AMERICAN CHEMICAL SOCIETY,2,Washington,DC,20005,1988,Office,Office,96839,85277.0,89,47.6,47.5,149.5,149.0,543.5,6.4,1868.5,1189836.0,,38.90536697,-77.03572636,
2158,PM4008037,0163_0056,1717 K St NW,2015,In Compliance,1000 CONNECTICUT AV,CONNECTICUT & K ASSOCIATES LLC,2,Washington,DC,20036,2012,Office,Office,430428,406131.0,89,47.7,48.1,149.7,151.0,2591.3,6.4,5848.9,5673299.4,,38.903017299999995,-77.03986805,
2159,PM1526560,1661_0813,5335 Chevy Chase Pavilion,2015,In Compliance,5335 WISCONSIN AV NW,CLPF-CC PAVILION LP,3,Washington,DC,20015,1990,Office,Office,894921,204788.8,90,47.7,46.7,149.9,146.8,1308.4,6.4,14065.6,2864582.5,,38.96077377,-77.08484663,
2163,PM3529495,0429_0838,Portrait Building,2015,In Compliance,701 8TH ST NW,REGENCY PORTRAIT LLC,2,Washington,DC,20001,2005,Office,Office,111026,144486.0,89,48.0,46.9,150.6,147.4,927.9,6.4,2416.2,2031481.9,,38.89900852,-77.0226566,
2167,PM3354050,0164_0003,1001 Connecticut Avenue,2015,In Compliance,1001 CONNECTICUT AV NW,1001 CONNECTICUT AVENUE LLC,2,Washington,DC,20036,1953,Office,Office,171080,142750.0,89,57.7,57.3,152.2,149.5,986.7,6.9,4021.7,1845253.7,,38.90300964,-77.03906355,
2169,PM1368706,0118_0818,1901 Pennsylvania Ave,2015,In Compliance,1901 PENNSYLVANIA AVE NW,WASHREIT 1901 PENNSYLVANIA AVE TRUSTEE LLC,2,Washington,DC,20006,1960,Office,Office,113200,109909.0,88,56.3,56.1,152.4,150.7,724.8,6.6,1792.5,1438652.1,12737.30062,38.90068906,-77.04379751,
2170,PM1326900,0376_0828,0975 F Street NW (Carroll Square),2015,In Compliance,977 - 979 F ST NW,ST PATRICKS CHURCH,2,Washington,DC,20004,2006,Office,Office,179929,187954.0,88,48.7,48.7,152.8,152.8,1224.5,6.5,4153.7,2680931.7,,38.89764136,-77.0250236,
2174,PM1423599,0078_0848,2099 Penn Ave,2015,In Compliance,2099 PENNSYLVANIA AV NW,2099 OWNER LP,2,Washington,DC,20006,2000,Office,Office,231809,231164.0,86,49.0,49.0,153.7,153.7,1515.2,6.6,2400.1,3317254.7,,38.90164902,-77.04629552,
2175,PM16591,0106_0049,International Square,2015,In Compliance,1835 I ST NW,CARR CRHP PROPERTIES LLC,2,Washington,DC,20006,1980,Office,Office,1185122,1343643.0,88,49.0,48.8,153.9,153.1,8818.4,6.6,23531.5,19306816.4,,38.90227289,-77.04194689,
2176,PM2394435,0073_0883,2175 K Street,2015,In Compliance,2175 K ST NW,DEKA IMMOBILIEN INVESTMENT GMBH,2,Washington,DC,20437,1981,Office,Office,183962,145743.0,87,49.1,48.7,154.3,152.8,958.5,6.6,4615.6,2098464.2,,38.90300486,-77.0484479,
2181,PM1071004,0218_0079,1400 K Street,2015,In Compliance,1400 K ST NW,TRIZECHAHN LLC - 1400 K STREET NW,2,Washington,DC,20005,1982,Office,Office,292090,207188.0,89,49.4,48.9,155.0,153.4,1369.4,6.6,2236.3,2998109.5,,38.90218344,-77.03228197,
2182,PM1431050,0162_0821,1707 L Street,2015,In Compliance,1707 L ST NW,1709 L STREET NW LLC,2,Washington,DC,20036,1963,Office,Office,165374,109926.0,90,61.6,61.5,155.3,153.6,744.7,6.8,1602.2,1397401.1,20047.20094,38.9040518,-77.03922666,
2185,PM1421555,0157_0850,Bernstein Offit Building,2015,In Compliance,1717 MASSACHUSETTS AV NW,THE JOHN HOPKINS UNIVERSITY,2,Washington,DC,20036,1963,Office,Office,147542,122460.0,87,74.3,75.5,156.0,154.7,852.5,7.0,1139.3,1339841.8,45282.28797,38.90872163,-77.03950985,
2186,PM27448,0085_0060,The Millennium Building,2015,In Compliance,1909 K ST NW,NINA JO ASSOCIATES LLC,2,Washington,DC,20006,1973,Office,Office,239437,242937.0,91,49.7,50.2,156.0,157.8,1616.1,6.7,3608.8,3538203.9,,38.90281745,-77.04408634,
2187,PM1268754,0318_0032,1100 New York Avenue,2015,In Compliance,1110 NEW YORK AV NW,AZ JH REIT DC LP,2,Washington,DC,20005,1991,Office,Office,563484,580706.0,92,50.0,50.0,156.2,156.2,3869.2,6.7,10447.8,8446786.1,2094.761928,38.90067675,-77.027446,
2192,PM1556347,0116_0074,1220 19th Street,2015,In Compliance,1220 19TH ST NW,WRIT LP,2,Washington,DC,20036,1975,Office,Office,110414,103501.0,89,55.7,56.2,157.0,157.5,700.1,6.8,3000.5,1430336.2,8812.85283,38.90664227,-77.04393917,
2193,PM2223689,0222_0814,1445 New York,2015,In Compliance,1445 NEW YORK AV NW,PONTE GADEA OF WASHINGTON LLC,2,Washington,DC,20005,1897,Office,Office,177195,200913.0,90,50.1,50.0,157.4,157.0,1347.8,6.7,2591.4,2950903.3,,38.89935994,-77.03292433,
2195,PM1069664,0403_0839,0900 Seventh Street NW (IBEW),2015,In Compliance,900 7TH ST NW,IBEW HEADQUARTERS BUILDING LLC,2,Washington,DC,20001,2004,Office,Office,300218,318853.0,88,50.2,50.2,157.6,157.6,2143.0,6.7,7703.8,4691843.3,,38.90115602,-77.02227684,
2196,PM4367542,0127_0851,The Brawner Building,2015,In Compliance,0888 17TH ST NW,JOHN W BRAWNER TRUSTEE,2,Washington,DC,20006,1964,Office,Office,132548,126503.0,85,70.3,70.6,157.8,156.5,882.8,7.0,2225.0,1489537.1,38119.5931,38.90109849,-77.03977287,
2197,PM3641737,0088_0058,NAS Bldg,2015,In Compliance,2101 CONSTITUTION AVE NW,NATIONAL ACADEMY OF SCIENCES,2,Washington,DC,20007,1924,Office,Office,109303,173970.0,76,50.3,49.3,157.9,154.7,1440.4,8.3,4515.2,2564311.7,,38.89296694,-77.04764489,
2198,PM2482523,0711_0815,One Constitution Square,2015,In Compliance,1275 1ST ST NE,CS OFFICE ONE LLC,6,Washington,DC,20002,2010,Office,Office,350000,338645.0,91,50.3,50.3,158.1,158.1,2282.0,6.7,5965.4,4996124.7,,38.90697282,-77.00546476,
2199,PM3996137,0200_0026,AFL-CIO,2015,In Compliance,815 16TH ST NW,AFL & CIO TRUSTEES,2,Washington,DC,20006,1956,Office,Office,179490,260000.0,85,66.9,66.4,158.3,156.8,1808.9,7.0,1915.5,3212102.8,64351.058,38.90089025,-77.03608229,
2201,PM1391419,0675_0855,899,2015,In Compliance,899 NORTH CAPITOL ST NE,UNION SQUARE 825 PROPERTY LP,6,Washington,DC,20002,1972,Office,Office,318096,314858.0,83,51.0,51.4,159.6,160.8,2143.6,6.8,6777.1,4683935.8,794.1893951000001,38.90110153,-77.00845004,
2202,PM3500466,0116_0077,1200 Nineteenth Street Benchmarking,2015,In Compliance,1200 19TH ST NW,1200 NINETEENTH STREET LLC,2,Washington,DC,20036,1964,Office,Office,321408,354926.0,90,56.8,56.1,159.7,157.5,2442.8,6.9,5972.9,4979713.8,31688.49897,38.9061145,-77.04387105,
2206,PM1419667,0286_0041,1250 Eye Street,2015,In Compliance,1250 I ST NW,IPERS EYE ST NW DC INC,2,Washington,DC,20005,1982,Office,Office,239325,187269.0,84,51.0,50.7,160.2,159.3,1279.3,6.8,1877.2,2800897.4,,38.90099549,-77.02923934,
2207,PM3630592,0247_0094,National Association for the Education of Young Children,2015,In Compliance,1313 L ST NW,NATIONAL ASSOCIATION FOR THE EDUCATION OF YOUNG CHILDREN,2,Washington,DC,20005,1984,Office,Office,118722,125000.0,82,51.2,51.2,160.6,160.8,856.0,6.8,810.9,1874203.3,,38.9040862,-77.03051133,
2208,PM2706378,0287_0813,Jaguar Properties LLC,2015,In Compliance,1212 NEW YORK AV NW,JAGUAR PROPERTIES LLC,2,Washington,DC,20005,1987,Office,Office,155790,109335.0,81,51.2,51.2,160.7,160.7,749.1,6.9,2383.2,1639970.2,,38.90014467,-77.02877488,
2209,PM1311349,0669_0854,64 New York Avenue,2015,In Compliance,0075  P ST NE,BREOF 64 NEW YORK AVE REO LLC,5,Washington,DC,20002,2002,Office,Office,340934,381247.4,72,53.1,53.2,160.9,161.0,2623.3,6.9,4739.4,5621251.2,10498.80018,38.90946447,-77.00645605,
2210,PM1470509,0140_0090,1111 19th St NW,2015,In Compliance,1111 19TH ST NW,COLUMBIA DC 1111 19TH ST OFFICE PROPERTIES LLC,2,Washington,DC,20036,1979,Office,Office,270061,291168.1,84,51.3,51.0,161.2,160.1,2000.4,6.9,3278.8,4379710.9,,38.90441667,-77.04296027,
2211,PM1397627,0250_0841,The Associations,2015,In Compliance,1307 NEW YORK AV,AMERICAN ASSOC OF STATE COLLEGES AND UNIVERSITIES,2,Washington,DC,20005,1923,Office,Office,144144,131330.0,84,51.5,51.5,161.7,161.7,905.1,6.9,1766.4,1981688.6,,38.90054206,-77.03041573,
2214,PM3306993,1191_0072,1025 Thomas Jefferson Street,2015,In Compliance,1025 THOMAS JEFFERSON ST NW,JBG/JEFFERSON COURT L L C,2,Washington,DC,20007,1984,Office,Office,451939,365917.0,89,51.6,51.6,162.1,162.1,2528.7,6.9,3888.0,5536316.3,,38.90333924,-77.05929918,
2215,PM1486998,0284_0042,1220 L Street,2015,In Compliance,1220 L ST NW,13TH AND L ASSOCIATES,2,Washington,DC,20005,1982,Office,Office,369164,321980.0,86,51.8,51.8,162.5,162.5,2230.7,6.9,3954.8,4883809.3,,38.90338921,-77.02914636,
2216,PM1852852,0625_0060,One Mass Ave,2015,In Compliance,1 MASSACHUSETTS AVE NW,NATIONAL GUARD ASSOCIATION OF THE UNITED STATES INC,6,Washington,DC,20001,1990,Office,Office,335283,195276.0,87,51.9,51.6,163.1,162.1,1357.6,7.0,1985.4,2972216.5,,38.89812581,-77.00956144,
2220,PM1707265,0127_0053,01270053_1776 I St NW,2015,In Compliance,1776 I ST NW,1776 EYE SPE LLC,2,Washington,DC,20006,1988,Office,Office,293324,248690.0,85,52.1,52.1,163.6,163.6,1734.5,7.0,4483.2,3797565.4,,38.90109821,-77.04136516,
2221,PM2482515,0711_0809,Two Constitution Square,2015,In Compliance,145 N ST NE,TWO CON LLC,6,Washington,DC,20002,2010,Office,Office,589000,623532.0,90,52.1,52.1,163.7,163.7,4352.8,7.0,6095.1,9530050.5,,38.90689827,-77.00457792,
2224,PM3353541,0671_0030,1300 First St NE,2015,In Compliance,1300 1ST ST NE,MS 1300 FIRST ST LLC,6,Washington,DC,20002,1925,Office,Office,59178,54874.0,79,53.5,53.5,164.7,164.7,386.1,7.0,328.0,835089.8,882.9999742999998,38.9075622,-77.00618135,
2225,PM3495308,PAR01330131,US Conf catholic Bishops,2015,In Compliance,3211 4TH ST NE,UNITED STATES CONFERENCE OF CATHOLIC BISHOPS,5,Washington,DC,20017,1989,Office,Office,169000,194131.0,80,70.1,71.5,164.7,165.3,1422.2,7.3,4095.9,2482893.4,44282.59475,38.92980185,-76.99947523,
2226,PM1309871,0676_0114,801 North Capitol Street,2015,In Compliance,801 NORTH CAPITOL ST NE,ASB 801 NORTH CAPITOL LLC,6,Washington,DC,20002,1966,Office,Office,98980,120921.0,87,56.7,56.3,164.8,163.4,856.0,7.1,1589.1,1784204.6,7727.53037,38.90051039,-77.00860802,
2227,PM3501305,0100_0120,2001 L Street N.W.,2015,In Compliance,2001 L ST NW,2001 L STREET LLC,2,Washington,DC,20036,1986,Office,Office,161347,179732.0,79,53.4,53.4,164.9,164.9,1265.3,7.0,1798.0,2742716.9,2360.399977,38.90404699,-77.04529671,
